Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
China,CHN,2017,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
China,CHN,2016,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.8
China,CHN,2015,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.2
China,CHN,2014,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2.1
China,CHN,2013,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2.9
China,CHN,2012,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,8.5
China,CHN,2011,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,10.2
China,CHN,2010,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,13.9
China,CHN,2008,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,18
China,CHN,2005,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,22.1
China,CHN,2002,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,36.5
China,CHN,1999,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,46
China,CHN,1996,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,48.1
China,CHN,1993,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,62.7
China,CHN,1990,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,72
China,CHN,2021,Population growth (annual %),SP.POP.GROW,0.0892522000412526
China,CHN,2020,Population growth (annual %),SP.POP.GROW,0.238040870229883
China,CHN,2019,Population growth (annual %),SP.POP.GROW,0.354740890170827
China,CHN,2018,Population growth (annual %),SP.POP.GROW,0.467672053461959
China,CHN,2017,Population growth (annual %),SP.POP.GROW,0.605245013482969
China,CHN,2016,Population growth (annual %),SP.POP.GROW,0.573050906069647
China,CHN,2015,Population growth (annual %),SP.POP.GROW,0.581456146657648
China,CHN,2014,Population growth (annual %),SP.POP.GROW,0.630326389541893
China,CHN,2013,Population growth (annual %),SP.POP.GROW,0.666072977690069
China,CHN,2012,Population growth (annual %),SP.POP.GROW,0.678345458846803
China,CHN,2011,Population growth (annual %),SP.POP.GROW,0.546457594880274
China,CHN,2010,Population growth (annual %),SP.POP.GROW,0.482959688678361
China,CHN,2009,Population growth (annual %),SP.POP.GROW,0.497381400884935
China,CHN,2008,Population growth (annual %),SP.POP.GROW,0.51238693163744
China,CHN,2007,Population growth (annual %),SP.POP.GROW,0.522271866392275
China,CHN,2006,Population growth (annual %),SP.POP.GROW,0.558374367373002
China,CHN,2005,Population growth (annual %),SP.POP.GROW,0.588124989556992
China,CHN,2004,Population growth (annual %),SP.POP.GROW,0.593932815112141
China,CHN,2003,Population growth (annual %),SP.POP.GROW,0.622860936133583
China,CHN,2002,Population growth (annual %),SP.POP.GROW,0.669999567758626
China,CHN,2001,Population growth (annual %),SP.POP.GROW,0.726380637838525
China,CHN,2000,Population growth (annual %),SP.POP.GROW,0.787956592953992
China,CHN,1999,Population growth (annual %),SP.POP.GROW,0.865851392993279
China,CHN,1998,Population growth (annual %),SP.POP.GROW,0.959550406298151
China,CHN,1997,Population growth (annual %),SP.POP.GROW,1.02345002419879
China,CHN,1996,Population growth (annual %),SP.POP.GROW,1.04814151412165
China,CHN,1995,Population growth (annual %),SP.POP.GROW,1.08650915088974
China,CHN,1994,Population growth (annual %),SP.POP.GROW,1.13026063215591
China,CHN,1993,Population growth (annual %),SP.POP.GROW,1.14961943083465
China,CHN,1992,Population growth (annual %),SP.POP.GROW,1.2255362283362
China,CHN,1991,Population growth (annual %),SP.POP.GROW,1.36443400840349
China,CHN,1990,Population growth (annual %),SP.POP.GROW,1.46730321087928
China,CHN,1989,Population growth (annual %),SP.POP.GROW,1.53316999599862
China,CHN,1988,Population growth (annual %),SP.POP.GROW,1.61007108578698
China,CHN,1987,Population growth (annual %),SP.POP.GROW,1.6036050865576
China,CHN,1986,Population growth (annual %),SP.POP.GROW,1.48739892914903
China,CHN,1985,Population growth (annual %),SP.POP.GROW,1.36169911825369
China,CHN,1984,Population growth (annual %),SP.POP.GROW,1.31206876113779
China,CHN,1983,Population growth (annual %),SP.POP.GROW,1.4449496950092
China,CHN,1982,Population growth (annual %),SP.POP.GROW,1.47267476016581
China,CHN,1981,Population growth (annual %),SP.POP.GROW,1.28095234429252
China,CHN,1980,Population growth (annual %),SP.POP.GROW,1.25422105193987
China,CHN,1979,Population growth (annual %),SP.POP.GROW,1.33392795351687
China,CHN,1978,Population growth (annual %),SP.POP.GROW,1.33818233834084
China,CHN,1977,Population growth (annual %),SP.POP.GROW,1.36277947570678
China,CHN,1976,Population growth (annual %),SP.POP.GROW,1.54733797287665
China,CHN,1975,Population growth (annual %),SP.POP.GROW,1.76639178162482
China,CHN,1974,Population growth (annual %),SP.POP.GROW,2.06595501335632
China,CHN,1973,Population growth (annual %),SP.POP.GROW,2.28339536396383
China,CHN,1972,Population growth (annual %),SP.POP.GROW,2.45735692952286
China,CHN,1971,Population growth (annual %),SP.POP.GROW,2.74691554961857
China,CHN,1970,Population growth (annual %),SP.POP.GROW,2.76167556645304
China,CHN,1969,Population growth (annual %),SP.POP.GROW,2.74000210569558
China,CHN,1968,Population growth (annual %),SP.POP.GROW,2.61090262648529
China,CHN,1967,Population growth (annual %),SP.POP.GROW,2.5706976197388
China,CHN,1966,Population growth (annual %),SP.POP.GROW,2.78733183821693
China,CHN,1965,Population growth (annual %),SP.POP.GROW,2.38136810251949
China,CHN,1964,Population growth (annual %),SP.POP.GROW,2.32068298706855
China,CHN,1963,Population growth (annual %),SP.POP.GROW,2.45764740395145
China,CHN,1962,Population growth (annual %),SP.POP.GROW,0.820455548748518
China,CHN,1961,Population growth (annual %),SP.POP.GROW,-1.01552778731319
China,CHN,2021,"Population, total",SP.POP.TOTL,1412360000
China,CHN,2020,"Population, total",SP.POP.TOTL,1411100000
China,CHN,2019,"Population, total",SP.POP.TOTL,1407745000
China,CHN,2018,"Population, total",SP.POP.TOTL,1402760000
China,CHN,2017,"Population, total",SP.POP.TOTL,1396215000
China,CHN,2016,"Population, total",SP.POP.TOTL,1387790000
China,CHN,2015,"Population, total",SP.POP.TOTL,1379860000
China,CHN,2014,"Population, total",SP.POP.TOTL,1371860000
China,CHN,2013,"Population, total",SP.POP.TOTL,1363240000
China,CHN,2012,"Population, total",SP.POP.TOTL,1354190000
China,CHN,2011,"Population, total",SP.POP.TOTL,1345035000
China,CHN,2010,"Population, total",SP.POP.TOTL,1337705000
China,CHN,2009,"Population, total",SP.POP.TOTL,1331260000
China,CHN,2008,"Population, total",SP.POP.TOTL,1324655000
China,CHN,2007,"Population, total",SP.POP.TOTL,1317885000
China,CHN,2006,"Population, total",SP.POP.TOTL,1311020000
China,CHN,2005,"Population, total",SP.POP.TOTL,1303720000
China,CHN,2004,"Population, total",SP.POP.TOTL,1296075000
China,CHN,2003,"Population, total",SP.POP.TOTL,1288400000
China,CHN,2002,"Population, total",SP.POP.TOTL,1280400000
China,CHN,2001,"Population, total",SP.POP.TOTL,1271850000
China,CHN,2000,"Population, total",SP.POP.TOTL,1262645000
China,CHN,1999,"Population, total",SP.POP.TOTL,1252735000
China,CHN,1998,"Population, total",SP.POP.TOTL,1241935000
China,CHN,1997,"Population, total",SP.POP.TOTL,1230075000
China,CHN,1996,"Population, total",SP.POP.TOTL,1217550000
China,CHN,1995,"Population, total",SP.POP.TOTL,1204855000
China,CHN,1994,"Population, total",SP.POP.TOTL,1191835000
China,CHN,1993,"Population, total",SP.POP.TOTL,1178440000
China,CHN,1992,"Population, total",SP.POP.TOTL,1164970000
China,CHN,1991,"Population, total",SP.POP.TOTL,1150780000
China,CHN,1990,"Population, total",SP.POP.TOTL,1135185000
China,CHN,1989,"Population, total",SP.POP.TOTL,1118650000
China,CHN,1988,"Population, total",SP.POP.TOTL,1101630000
China,CHN,1987,"Population, total",SP.POP.TOTL,1084035000
China,CHN,1986,"Population, total",SP.POP.TOTL,1066790000
China,CHN,1985,"Population, total",SP.POP.TOTL,1051040000
China,CHN,1984,"Population, total",SP.POP.TOTL,1036825000
China,CHN,1983,"Population, total",SP.POP.TOTL,1023310000
China,CHN,1982,"Population, total",SP.POP.TOTL,1008630000
China,CHN,1981,"Population, total",SP.POP.TOTL,993885000
China,CHN,1980,"Population, total",SP.POP.TOTL,981235000
China,CHN,1979,"Population, total",SP.POP.TOTL,969005000
China,CHN,1978,"Population, total",SP.POP.TOTL,956165000
China,CHN,1977,"Population, total",SP.POP.TOTL,943455000
China,CHN,1976,"Population, total",SP.POP.TOTL,930685000
China,CHN,1975,"Population, total",SP.POP.TOTL,916395000
China,CHN,1974,"Population, total",SP.POP.TOTL,900350000
China,CHN,1973,"Population, total",SP.POP.TOTL,881940000
China,CHN,1972,"Population, total",SP.POP.TOTL,862030000
China,CHN,1971,"Population, total",SP.POP.TOTL,841105000
China,CHN,1970,"Population, total",SP.POP.TOTL,818315000
China,CHN,1969,"Population, total",SP.POP.TOTL,796025000
China,CHN,1968,"Population, total",SP.POP.TOTL,774510000
China,CHN,1967,"Population, total",SP.POP.TOTL,754550000
China,CHN,1966,"Population, total",SP.POP.TOTL,735400000
China,CHN,1965,"Population, total",SP.POP.TOTL,715185000
China,CHN,1964,"Population, total",SP.POP.TOTL,698355000
China,CHN,1963,"Population, total",SP.POP.TOTL,682335000
China,CHN,1962,"Population, total",SP.POP.TOTL,665770000
China,CHN,1961,"Population, total",SP.POP.TOTL,660330000
China,CHN,1960,"Population, total",SP.POP.TOTL,667070000
China,CHN,2021,Urban population growth (annual %),SP.URB.GROW,1.83853028231533
China,CHN,2020,Urban population growth (annual %),SP.URB.GROW,2.07814005779212
China,CHN,2019,Urban population growth (annual %),SP.URB.GROW,2.29017723362897
China,CHN,2018,Urban population growth (annual %),SP.URB.GROW,2.50340050353808
China,CHN,2017,Urban population growth (annual %),SP.URB.GROW,2.739663820353
China,CHN,2016,Urban population growth (annual %),SP.URB.GROW,2.77564176920889
China,CHN,2015,Urban population growth (annual %),SP.URB.GROW,2.84287054779151
China,CHN,2014,Urban population growth (annual %),SP.URB.GROW,2.95349744191833
China,CHN,2013,Urban population growth (annual %),SP.URB.GROW,3.048365006284
China,CHN,2012,Urban population growth (annual %),SP.URB.GROW,3.13065659552565
China,CHN,2011,Urban population growth (annual %),SP.URB.GROW,3.12337717694482
China,CHN,2010,Urban population growth (annual %),SP.URB.GROW,3.25536549409244
China,CHN,2009,Urban population growth (annual %),SP.URB.GROW,3.33810246782671
China,CHN,2008,Urban population growth (annual %),SP.URB.GROW,3.43395768889026
China,CHN,2007,Urban population growth (annual %),SP.URB.GROW,3.51125555182775
China,CHN,2006,Urban population growth (annual %),SP.URB.GROW,3.67472809325703
China,CHN,2005,Urban population growth (annual %),SP.URB.GROW,3.88247297575862
China,CHN,2004,Urban population growth (annual %),SP.URB.GROW,3.97537212954358
China,CHN,2003,Urban population growth (annual %),SP.URB.GROW,4.07840352649768
China,CHN,2002,Urban population growth (annual %),SP.URB.GROW,4.19800114764631
China,CHN,2001,Urban population growth (annual %),SP.URB.GROW,4.05956575767596
China,CHN,2000,Urban population growth (annual %),SP.URB.GROW,3.64925271115854
China,CHN,1999,Urban population growth (annual %),SP.URB.GROW,3.77008872976608
China,CHN,1998,Urban population growth (annual %),SP.URB.GROW,3.90807856569896
China,CHN,1997,Urban population growth (annual %),SP.URB.GROW,4.00828550795805
China,CHN,1996,Urban population growth (annual %),SP.URB.GROW,4.08605174394273
China,CHN,1995,Urban population growth (annual %),SP.URB.GROW,4.15963799418302
China,CHN,1994,Urban population growth (annual %),SP.URB.GROW,4.24584059723498
China,CHN,1993,Urban population growth (annual %),SP.URB.GROW,4.30154774283787
China,CHN,1992,Urban population growth (annual %),SP.URB.GROW,4.42511729026799
China,CHN,1991,Urban population growth (annual %),SP.URB.GROW,4.60168513214318
China,CHN,1990,Urban population growth (annual %),SP.URB.GROW,4.30967848070248
China,CHN,1989,Urban population growth (annual %),SP.URB.GROW,4.4026320383107
China,CHN,1988,Urban population growth (annual %),SP.URB.GROW,4.51483099420354
China,CHN,1987,Urban population growth (annual %),SP.URB.GROW,4.5315822084455
China,CHN,1986,Urban population growth (annual %),SP.URB.GROW,4.4381005931631
China,CHN,1985,Urban population growth (annual %),SP.URB.GROW,4.33904712359308
China,CHN,1984,Urban population growth (annual %),SP.URB.GROW,4.3204330245138
China,CHN,1983,Urban population growth (annual %),SP.URB.GROW,4.47484202161229
China,CHN,1982,Urban population growth (annual %),SP.URB.GROW,5.29566624595188
China,CHN,1981,Urban population growth (annual %),SP.URB.GROW,5.13186895071821
China,CHN,1980,Urban population growth (annual %),SP.URB.GROW,5.15728370456645
China,CHN,1979,Urban population growth (annual %),SP.URB.GROW,5.26137093097064
China,CHN,1978,Urban population growth (annual %),SP.URB.GROW,3.48394507218723
China,CHN,1977,Urban population growth (annual %),SP.URB.GROW,1.70583298538571
China,CHN,1976,Urban population growth (annual %),SP.URB.GROW,1.89157239197393
China,CHN,1975,Urban population growth (annual %),SP.URB.GROW,2.38901572313462
China,CHN,1974,Urban population growth (annual %),SP.URB.GROW,2.69247959731461
China,CHN,1973,Urban population growth (annual %),SP.URB.GROW,2.28339576291405
China,CHN,1972,Urban population growth (annual %),SP.URB.GROW,1.83083167159415
China,CHN,1971,Urban population growth (annual %),SP.URB.GROW,2.12429188312895
China,CHN,1970,Urban population growth (annual %),SP.URB.GROW,2.02873595918483
China,CHN,1969,Urban population growth (annual %),SP.URB.GROW,2.01239514705866
China,CHN,1968,Urban population growth (annual %),SP.URB.GROW,1.88292890180956
China,CHN,1967,Urban population growth (annual %),SP.URB.GROW,1.84240345667628
China,CHN,1966,Urban population growth (annual %),SP.URB.GROW,1.83735115939042
China,CHN,1965,Urban population growth (annual %),SP.URB.GROW,1.21054285461748
China,CHN,1964,Urban population growth (annual %),SP.URB.GROW,5.32734351055203
China,CHN,1963,Urban population growth (annual %),SP.URB.GROW,5.49364102057992
China,CHN,1962,Urban population growth (annual %),SP.URB.GROW,3.87367811011942
China,CHN,1961,Urban population growth (annual %),SP.URB.GROW,2.0535955782573
China,CHN,2021,Urban population,SP.URB.TOTL,882894483
China,CHN,2020,Urban population,SP.URB.TOTL,866810508
China,CHN,2019,Urban population,SP.URB.TOTL,848982855
China,CHN,2018,Urban population,SP.URB.TOTL,829760595
China,CHN,2017,Urban population,SP.URB.TOTL,809246214
China,CHN,2016,Urban population,SP.URB.TOTL,787376534
China,CHN,2015,Urban population,SP.URB.TOTL,765822300
China,CHN,2014,Urban population,SP.URB.TOTL,744357517
China,CHN,2013,Urban population,SP.URB.TOTL,722694421
China,CHN,2012,Urban population,SP.URB.TOTL,700996454
China,CHN,2011,Urban population,SP.URB.TOTL,679390629
China,CHN,2010,Urban population,SP.URB.TOTL,658498663
China,CHN,2009,Urban population,SP.URB.TOTL,637407288
China,CHN,2008,Urban population,SP.URB.TOTL,616481190
China,CHN,2007,Urban population,SP.URB.TOTL,595670841
China,CHN,2006,Urban population,SP.URB.TOTL,575118254
China,CHN,2005,Urban population,SP.URB.TOTL,554367818
China,CHN,2004,Urban population,SP.URB.TOTL,533257098
China,CHN,2003,Urban population,SP.URB.TOTL,512473984
China,CHN,2002,Urban population,SP.URB.TOTL,491993700
China,CHN,2001,Urban population,SP.URB.TOTL,471767321
China,CHN,2000,Urban population,SP.URB.TOTL,452999147
China,CHN,1999,Urban population,SP.URB.TOTL,436766058
China,CHN,1998,Urban population,SP.URB.TOTL,420606126
China,CHN,1997,Urban population,SP.URB.TOTL,404485562
China,CHN,1996,Urban population,SP.URB.TOTL,388593258
China,CHN,1995,Urban population,SP.URB.TOTL,373035157
China,CHN,1994,Urban population,SP.URB.TOTL,357836540
China,CHN,1993,Urban population,SP.URB.TOTL,342961393
China,CHN,1992,Urban population,SP.URB.TOTL,328521540
China,CHN,1991,Urban population,SP.URB.TOTL,314301034
China,CHN,1990,Urban population,SP.URB.TOTL,300165618
China,CHN,1989,Urban population,SP.URB.TOTL,287504237
China,CHN,1988,Urban population,SP.URB.TOTL,275121076
China,CHN,1987,Urban population,SP.URB.TOTL,262976051
China,CHN,1986,Urban population,SP.URB.TOTL,251325056
China,CHN,1985,Urban population,SP.URB.TOTL,240414890
China,CHN,1984,Urban population,SP.URB.TOTL,230206255
China,CHN,1983,Urban population,SP.URB.TOTL,220472140
China,CHN,1982,Urban population,SP.URB.TOTL,210823843
China,CHN,1981,Urban population,SP.URB.TOTL,199949784
China,CHN,1980,Urban population,SP.URB.TOTL,189947471
China,CHN,1979,Urban population,SP.URB.TOTL,180399661
China,CHN,1978,Urban population,SP.URB.TOTL,171153535
China,CHN,1977,Urban population,SP.URB.TOTL,165293316
China,CHN,1976,Urban population,SP.URB.TOTL,162497601
China,CHN,1975,Urban population,SP.URB.TOTL,159452730
China,CHN,1974,Urban population,SP.URB.TOTL,155688522
China,CHN,1973,Urban population,SP.URB.TOTL,151552570
China,CHN,1972,Urban population,SP.URB.TOTL,148131235
China,CHN,1971,Urban population,SP.URB.TOTL,145443877
China,CHN,1970,Urban population,SP.URB.TOTL,142386810
China,CHN,1969,Urban population,SP.URB.TOTL,139527262
China,CHN,1968,Urban population,SP.URB.TOTL,136747486
China,CHN,1967,Urban population,SP.URB.TOTL,134196718
China,CHN,1966,Urban population,SP.URB.TOTL,131746910
China,CHN,1965,Urban population,SP.URB.TOTL,129348359
China,CHN,1964,Urban population,SP.URB.TOTL,127791981
China,CHN,1963,Urban population,SP.URB.TOTL,121162226
China,CHN,1962,Urban population,SP.URB.TOTL,114685540
China,CHN,1961,Urban population,SP.URB.TOTL,110327936
China,CHN,1960,Urban population,SP.URB.TOTL,108085352
China,CHN,2021,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.512
China,CHN,2020,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.428
China,CHN,2019,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.308
China,CHN,2018,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.152
China,CHN,2017,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.96
China,CHN,2016,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.736
China,CHN,2015,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.5
China,CHN,2014,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.259
China,CHN,2013,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.013
China,CHN,2012,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.765
China,CHN,2011,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.511
China,CHN,2010,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.226
China,CHN,2009,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.88
China,CHN,2008,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.539
China,CHN,2007,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.199
China,CHN,2006,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.868
China,CHN,2005,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.522
China,CHN,2004,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.144
China,CHN,2003,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.776
China,CHN,2002,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.425
China,CHN,2001,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.093
China,CHN,2000,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.877
China,CHN,1999,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.865
China,CHN,1998,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.867
China,CHN,1997,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.883
China,CHN,1996,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.916
China,CHN,1995,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.961
China,CHN,1994,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.024
China,CHN,1993,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.103
China,CHN,1992,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.2
China,CHN,1991,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.312
China,CHN,1990,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.442
China,CHN,1989,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.701
China,CHN,1988,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.974
China,CHN,1987,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.259
China,CHN,1986,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.559
China,CHN,1985,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.874
China,CHN,1984,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.203
China,CHN,1983,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.545
China,CHN,1982,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.902
China,CHN,1981,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.118
China,CHN,1980,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.358
China,CHN,1979,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.617
China,CHN,1978,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.9
China,CHN,1977,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.52
China,CHN,1976,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.46
China,CHN,1975,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.4
China,CHN,1974,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.292
China,CHN,1973,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.184
China,CHN,1972,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.184
China,CHN,1971,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.292
China,CHN,1970,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.4
China,CHN,1969,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.528
China,CHN,1968,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.656
China,CHN,1967,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.785
China,CHN,1966,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.915
China,CHN,1965,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.086
China,CHN,1964,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.299
China,CHN,1963,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.757
China,CHN,1962,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.226
China,CHN,1961,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.708
China,CHN,1960,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.203
